mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.3618950366973877,0.056877965705883285,0.04836993217468262,0.006108847266423878,200,2,1,,,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7428571428571429,0.8120300751879699,0.8137931034482758,0.8175182481751825,0.8285714285714286,0.8029539996479998,0.030593670960999884,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2715896129608155,0.18190639905165978,0.09113602638244629,0.012767199524145224,400,2,5,log2,10,balanced,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': 'balanced'}",0.6305418719211823,0.6844919786096256,0.6146788990825688,0.6261682242990654,0.6798029556650246,0.6471367859154933,0.02908977563241215,44,0.7607361963190185,0.7794486215538847,0.7484957882069796,0.7579462102689487,0.7560975609756098,0.7605448754648881,0.01028688865092167
1.279467725753784,0.1536886779508921,0.10572323799133301,0.024788055302041527,400,5,5,sqrt,,balanced,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.6739130434782609,0.7398843930635838,0.6598984771573604,0.6735751295336787,0.7311827956989247,0.6956907677863617,0.03303700761365579,37,0.8401084010840109,0.852054794520548,0.8326639892904953,0.8355795148247979,0.8671328671328671,0.8455079133705439,0.01267434017536644
0.5936793804168701,0.10787539771902989,0.05764479637145996,0.010290718149317361,200,10,2,sqrt,10,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.7612903225806451,0.8111888111888111,0.8104575163398693,0.8163265306122449,0.7973856209150327,0.7993297603273206,0.020020653053616062,11,0.8988391376451078,0.9090909090909091,0.9015025041736227,0.9072847682119205,0.8991735537190083,0.9031781745681137,0.004230759783482921
2.7715051651000975,0.11288443270333047,0.10828032493591308,0.011098979991973033,400,2,1,,20,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 20, 'class_weight': None}",0.7571428571428571,0.8148148148148148,0.8137931034482758,0.8201438848920863,0.8285714285714286,0.8068932177738924,0.025420399317776184,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6942841529846191,0.11777503322518516,0.06539449691772461,0.013644663123639978,200,5,5,sqrt,10,balanced,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced'}",0.6310679611650486,0.6881720430107527,0.6232558139534884,0.6203703703703703,0.6699029126213593,0.6465538202242038,0.027369466772007998,45,0.758873929008568,0.7814070351758794,0.7641277641277642,0.7478890229191797,0.7515151515151515,0.7607625805493086,0.01176714410369493
1.5961233615875243,0.19099789197218683,0.10086841583251953,0.01725567755501392,400,5,1,log2,,,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'class_weight': None}",0.7943262411347518,0.7480916030534351,0.7647058823529411,0.8208955223880597,0.7761194029850746,0.7808277303828525,0.025065410876360036,21,0.9983844911147012,1.0,1.0,1.0,1.0,0.9996768982229401,0.0006462035541195288
3.106763792037964,0.16319969665825002,0.1176666259765625,0.04289309132041135,400,2,1,,20,balanced,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 20, 'class_weight': 'balanced'}",0.6616541353383458,0.7669172932330827,0.7007299270072993,0.7205882352941176,0.7424242424242424,0.7184627666594177,0.035967166354675735,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.173888683319092,0.1329747419508485,0.1138981819152832,0.02431743242669738,400,2,1,,,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7571428571428571,0.8148148148148148,0.8137931034482758,0.8201438848920863,0.8285714285714286,0.8068932177738924,0.025420399317776184,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.8693604469299316,0.17164756075784166,0.05109715461730957,0.016756665000186504,200,5,2,sqrt,10,,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.7682119205298014,0.7794117647058824,0.8,0.8194444444444444,0.7919463087248322,0.7918028876809922,0.017557576939807258,15,0.9248747913188647,0.937394247038917,0.9259259259259259,0.9387755102040817,0.9179229480737019,0.9289786845122983,0.007939648213921137
