mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0013889312744140626,0.0006346825205121915,0.03723330497741699,0.01540503065115644,uniform,2,7,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 7}",0.25806451612903225,0.375,0.3157894736842105,0.2391304347826087,0.375,0.3125968849191703,0.05686754559172872,13,0.47174447174447176,0.47317073170731705,0.457002457002457,0.4768856447688564,0.4634146341463415,0.46844358787388873,0.007220801880371811
0.00100860595703125,0.000375821788857377,0.020794200897216796,0.003078601807629924,distance,2,7,"{'weights': 'distance', 'p': 2, 'n_neighbors': 7}",0.25806451612903225,0.375,0.3157894736842105,0.2391304347826087,0.375,0.3125968849191703,0.05686754559172872,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0014004230499267579,0.0007081120166162962,0.030231618881225587,0.0033795385007891945,uniform,1,9,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 9}",0.1839080459770115,0.2696629213483146,0.3191489361702128,0.2978723404255319,0.30434782608695654,0.2749880140016055,0.04829036176189392,17,0.370757180156658,0.47572815533980584,0.42606516290726815,0.425,0.4173027989821883,0.4229706594771841,0.03333292549260156
0.0017351150512695313,0.0012042058527184185,0.02384343147277832,0.001652207646719448,distance,1,9,"{'weights': 'distance', 'p': 1, 'n_neighbors': 9}",0.1839080459770115,0.2696629213483146,0.3191489361702128,0.2978723404255319,0.30434782608695654,0.2749880140016055,0.04829036176189392,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015726566314697265,0.0005449820340627259,0.029090023040771483,0.0021666549997180025,uniform,2,9,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 9}",0.1839080459770115,0.3225806451612903,0.22727272727272727,0.2,0.3225806451612903,0.2512684127144639,0.059854040903156845,20,0.40512820512820513,0.40816326530612246,0.3865979381443299,0.3989769820971867,0.37597911227154046,0.394969100589477,0.012033723603083352
0.001313018798828125,0.000629849586943531,0.021680641174316406,0.0045574863420774015,distance,2,9,"{'weights': 'distance', 'p': 2, 'n_neighbors': 9}",0.20454545454545456,0.3225806451612903,0.22727272727272727,0.2,0.3225806451612903,0.25539589442815247,0.05562906856807618,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001787567138671875,0.0009519651307962871,0.031852006912231445,0.006260344520505556,uniform,1,11,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 11}",0.11904761904761904,0.2696629213483146,0.2857142857142857,0.24444444444444444,0.2857142857142857,0.2409167112537899,0.06277660469714257,22,0.33689839572192515,0.37402597402597404,0.3492063492063492,0.3473684210526316,0.31805929919137466,0.3451116878396509,0.01820541096023696
0.0011524200439453126,0.000512303856789983,0.020729494094848634,0.0025577223245570493,distance,1,11,"{'weights': 'distance', 'p': 1, 'n_neighbors': 11}",0.1411764705882353,0.2696629213483146,0.2857142857142857,0.2608695652173913,0.2857142857142857,0.24862750571650255,0.05456911247761034,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0014870643615722656,0.0005326067725102339,0.028703784942626952,0.004295308696144132,uniform,2,11,"{'weights': 'uniform', 'p': 2, 'n_neighbors': 11}",0.11904761904761904,0.3076923076923077,0.24719101123595505,0.20454545454545456,0.24719101123595505,0.22513348075145828,0.06239728533278244,24,0.35543766578249336,0.32707774798927614,0.3163538873994638,0.31891891891891894,0.29041095890410956,0.32163983579885236,0.020892350714313446
0.0012245655059814453,0.0005275468542444748,0.023170042037963866,0.004117124671711558,distance,2,11,"{'weights': 'distance', 'p': 2, 'n_neighbors': 11}",0.1411764705882353,0.3076923076923077,0.24719101123595505,0.20454545454545456,0.24719101123595505,0.22955925105958155,0.05507038836344526,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016057968139648437,0.00048224028218628014,0.03568663597106934,0.005740614656982173,uniform,1,15,"{'weights': 'uniform', 'p': 1, 'n_neighbors': 15}",0.11904761904761904,0.16666666666666666,0.18823529411764706,0.20689655172413793,0.20689655172413793,0.1775485366560417,0.032795094808250526,28,0.24719101123595505,0.27146814404432135,0.2222222222222222,0.2569832402234637,0.207492795389049,0.24107148262300226,0.02322676275314737
