threshold,precision,recall,f1
0.86,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8625,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.865,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8675,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.87,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8725,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.875,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8775000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.88,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8825000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.885,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8875000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.89,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8925000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.895,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.8975,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9025,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.905,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9075,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.91,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9125,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.915,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9175,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.92,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9225,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.925,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9275,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.93,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9325,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.935,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9375,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9400000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9425,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9450000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9475,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9500000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9525,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9550000000000001,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9575,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.96,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9625,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.965,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9675,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.97,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9725,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.975,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9775,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.98,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9825,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.985,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9875,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.99,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9925,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.995,0.8928571428571429,0.06443298969072164,0.1201923076923077
0.9975,0.8928571428571429,0.06443298969072164,0.1201923076923077
1.0,0.8928571428571429,0.06443298969072164,0.1201923076923077
