threshold,precision,recall,f1
0.7425,0.4809384164222874,0.422680412371134,0.4499314128943759
0.745,0.4820359281437126,0.41494845360824745,0.44598337950138506
0.7475,0.47692307692307695,0.39948453608247425,0.43478260869565216
0.75,0.47678018575851394,0.39690721649484534,0.43319268635724334
0.7525000000000001,0.48264984227129337,0.3943298969072165,0.4340425531914894
0.755,0.4840764331210191,0.3917525773195876,0.43304843304843305
0.7575000000000001,0.4870967741935484,0.38917525773195877,0.4326647564469914
0.76,0.4852459016393443,0.38144329896907214,0.42712842712842713
0.7625000000000001,0.4867549668874172,0.3788659793814433,0.4260869565217391
0.765,0.48494983277591974,0.37371134020618557,0.42212518195050946
0.7675000000000001,0.4865771812080537,0.37371134020618557,0.4227405247813411
0.77,0.4931506849315068,0.3711340206185567,0.4235294117647059
0.7725,0.496551724137931,0.3711340206185567,0.4247787610619469
0.775,0.4965034965034965,0.36597938144329895,0.42136498516320475
0.7775,0.49295774647887325,0.36082474226804123,0.4166666666666667
0.78,0.4857142857142857,0.35051546391752575,0.40718562874251496
0.7825,0.48014440433212996,0.3427835051546392,0.4
0.785,0.48175182481751827,0.3402061855670103,0.3987915407854985
0.7875,0.483271375464684,0.33505154639175255,0.395738203957382
0.79,0.48484848484848486,0.32989690721649484,0.39263803680981596
0.7925,0.4847328244274809,0.327319587628866,0.39076923076923076
0.795,0.4827586206896552,0.3247422680412371,0.3882896764252696
0.7975,0.4844961240310077,0.32216494845360827,0.38699690402476783
0.8,0.48627450980392156,0.31958762886597936,0.3856920684292379
0.8025,0.4880952380952381,0.3170103092783505,0.384375
0.805,0.4939271255060729,0.31443298969072164,0.384251968503937
0.8075,0.49382716049382713,0.30927835051546393,0.3803486529318542
0.81,0.4875,0.3015463917525773,0.37261146496815284
0.8125,0.49159663865546216,0.3015463917525773,0.3738019169329074
0.8150000000000001,0.4978540772532189,0.29896907216494845,0.37359098228663445
0.8175,0.5,0.29896907216494845,0.3741935483870968
0.8200000000000001,0.5021834061135371,0.2963917525773196,0.3727714748784441
0.8225,0.5066666666666667,0.29381443298969073,0.3719412724306688
0.8250000000000001,0.5112107623318386,0.29381443298969073,0.37315875613747956
0.8275,0.518348623853211,0.2912371134020619,0.37293729372937295
0.8300000000000001,0.5138888888888888,0.2860824742268041,0.3675496688741722
0.8325,0.5235849056603774,0.2860824742268041,0.37
0.835,0.5215311004784688,0.2809278350515464,0.36515912897822445
0.8375,0.5169082125603864,0.2757731958762887,0.3596638655462185
0.84,0.51,0.26288659793814434,0.3469387755102041
0.8425,0.5050505050505051,0.25773195876288657,0.3412969283276451
0.845,0.5051546391752577,0.25257731958762886,0.33676975945017185
0.8475,0.4973544973544973,0.2422680412371134,0.32582322357019067
0.85,0.5,0.23969072164948454,0.3240418118466899
0.8525,0.5166666666666667,0.23969072164948454,0.3274647887323944
0.855,0.52,0.2345360824742268,0.32326820603907636
0.8575,0.52,0.2345360824742268,0.32326820603907636
0.86,0.5325443786982249,0.23195876288659795,0.3231597845601436
0.8625,0.5421686746987951,0.23195876288659795,0.3249097472924188
0.865,0.5521472392638037,0.23195876288659795,0.32667876588021777
0.8675,0.5632911392405063,0.22938144329896906,0.326007326007326
